ID;Ndex;Pok‚mon;Alternativo;Cadena;Etapa;Nivel;Tipo1;Tipo2;Habilidad_1;Habilidad_2;Habilidad_3;FUE;VIT;ENE;SAB;DES;CAR;PS_min;Total_min;Velocidad
711_4;#0711;Gourgeist;Tama¤o Extragrande;Pumpkaboo;Evoluci¢n;Ace;Fantasma;Planta;Recogida;Cacheo;Insomnio;4;4;2;3;2;3;17;18;Suave
712_1;#0712;Bergmite;;Bergmite;B sico;Begginer;Hielo;NA;Ritmopropio;Gelido;Robustez;2;3;1;1;1;3;13;11;Lento
713_1;#0713;Avalugg;;Bergmite;Evoluci¢n;Ace;Hielo;NA;Ritmopropio;Gelido;Robustez;4;7;1;1;1;3;17;17;Lento
713_2;#0713;Avalugg;Forma de Hisui;Bergmite;Evoluci¢n;Ace;Hielo;Roca;Mandibulafuerte;Gelido;Robustez;5;7;1;1;1;3;17;18;Suave
714_1;#0714;Noibat;;Noibat;B sico;Starter;Volador;Dragon;Cacheo;Allanamiento;Telepatia;1;1;1;1;2;2;8;8;Suave
715_1;#0715;Noivern;;Noibat;Evoluci¢n;Ace;Volador;Dragon;Cacheo;Allanamiento;Telepatia;2;3;3;3;4;3;17;18;Rapido
716_1;#0716;Xerneas;Modo Activo;Xerneas;Legendario;Legend;Hada;NA;Aurafeerica;Aurafeerica;Aurafeerica;5;3;5;3;3;4;28;23;Normal
717_1;#0717;Yveltal;;Yveltal;Legendario;Legend;Siniestro;Volador;Auraoscura;Auraoscura;Auraoscura;5;3;5;3;3;4;28;23;Normal
718_2;#0718;Zygarde;Forma 10%;Zygarde;Legendario*;Ace;Dragon;Tierra;Rompeaura;Rompeaura;Agrupamiento;4;2;2;3;4;3;17;18;Rapido
718_1;#0718;Zygarde;Forma 50%;Zygarde;Legendario;Legend;Dragon;Tierra;Rompeaura;Rompeaura;Agrupamiento;4;4;3;3;3;4;28;21;Normal
718_3;#0718;Zygarde;Forma Completa;Zygarde;Legendario;Legend;Dragon;Tierra;Agrupamiento;Agrupamiento;Agrupamiento;4;4;3;3;3;6;34;23;Normal
719_1;#0719;Diancie;;Diancie;Legendario;Legend;Roca;Hada;Cuerpopuro;Cuerpopuro;Cuerpopuro;4;6;4;6;2;3;25;25;Suave
719_2;#0719;Diancie;Mega-Diancie;Diancie;Mega;Legend;Roca;Hada;Espejomagico;Espejomagico;Espejomagico;6;4;6;4;4;3;25;27;Fugaz
720_1;#0720;Hoopa;Hoopa Contenido;Hoopa;Legendario;Legend;Psiquico;Fantasma;Prestidigitador;Prestidigitador;Prestidigitador;4;2;6;5;2;3;25;22;Normal
720_2;#0720;Hoopa;Hoopa Desatado;Hoopa;Legendario;Legend;Psiquico;Siniestro;Prestidigitador;Prestidigitador;Prestidigitador;6;2;6;5;3;3;25;25;Normal
721_1;#0721;Volcanion;;Volcanion;Legendario;Legend;Fuego;Agua;Absorbeagua;Absorbeagua;Absorbeagua;4;4;5;3;2;3;25;21;Normal
722_1;#0722;Rowlet;;Rowlet;B sico;Begginer;Planta;Volador;Espesura;Espesura;Remoto;2;2;2;2;1;3;13;12;Suave
723_1;#0723;Dartrix;;Rowlet;Evoluci¢n;Amateur;Planta;Volador;Espesura;Espesura;Remoto;3;3;2;2;2;3;15;15;Suave
724_2;#0724;Decidueye;Forma de Hisui;Rowlet;Avanzada;Ace;Planta;Lucha;Espesura;Espesura;Intrepido;4;3;3;3;2;3;17;18;Suave
724_1;#0724;Decidueye;;Rowlet;Avanzada;Pro;Planta;Fantasma;Espesura;Espesura;Remoto;4;3;4;4;2;3;19;20;Normal
725_1;#0725;Litten;;Litten;B sico;Begginer;Fuego;NA;Marllamas;Marllamas;Intimidacion;2;1;2;1;2;2;10;10;Normal
726_1;#0726;Torracat;;Litten;Evoluci¢n;Amateur;Fuego;NA;Marllamas;Marllamas;Intimidacion;3;2;3;2;3;3;15;16;Normal
727_1;#0727;Incineroar;;Litten;Avanzada;Ace;Fuego;Siniestro;Marllamas;Marllamas;Intimidacion;4;3;3;3;2;3;17;18;Suave
728_1;#0728;Popplio;;Popplio;B sico;Begginer;Agua;NA;Torrente;Torrente;Vozfluida;2;2;2;2;1;3;13;12;Suave
729_1;#0729;Brionne;;Popplio;Evoluci¢n;Amateur;Agua;NA;Torrente;Torrente;Vozfluida;2;2;3;3;2;3;15;15;Suave
730_1;#0730;Primarina;;Popplio;Avanzada;Ace;Agua;Hada;Torrente;Torrente;Vozfluida;2;2;5;4;2;3;17;18;Suave
731_1;#0731;Pikipek;;Pikipek;B sico;Begginer;Normal;Volador;Vistalince;Encadenado;Recogida;3;1;1;1;2;2;10;10;Normal
732_1;#0732;Trumbeak;;Pikipek;Evoluci¢n;Amateur;Normal;Volador;Vistalince;Encadenado;Recogida;3;2;1;2;3;3;15;14;Normal
733_1;#0733;Toucannon;;Pikipek;Avanzada;Ace;Normal;Volador;Vistalince;Encadenado;Potenciabruta;4;3;3;3;2;3;17;18;Suave
734_1;#0734;Yungoos;;Yungoos;B sico;Starter;Normal;NA;Vigilante;Mandibulafuerte;Adaptable;2;1;1;1;1;2;8;8;Suave
735_1;#0735;Gumshoos;;Yungoos;Evoluci¢n;Amateur;Normal;NA;Vigilante;Mandibulafuerte;Adaptable;4;2;2;2;1;3;15;14;Suave
736_1;#0736;Grubbin;;Grubbin;B sico;Starter;Bicho;NA;Enjambre;Enjambre;Enjambre;2;1;2;1;1;2;8;9;Suave
737_1;#0737;Charjabug;;Grubbin;Evoluci¢n;Amateur;Bicho;Electrico;Bateria;Bateria;Bateria;3;3;2;3;1;3;15;15;Lento
738_1;#0738;Vikavolt;;Grubbin;Avanzada;Ace;Bicho;Electrico;Levitacion;Levitacion;Levitacion;2;3;5;3;1;3;17;17;Suave
739_1;#0739;Crabrawler;;Crabrawler;B sico;Begginer;Lucha;NA;Cortefuerte;Pu¤oferreo;Irascible;3;2;1;1;2;2;10;11;Normal
740_1;#0740;Crabominable;;Crabrawler;Evoluci¢n;Amateur;Lucha;Hielo;Cortefuerte;Pu¤oferreo;Irascible;5;3;2;2;1;3;15;16;Suave
741_1;#0741;Oricorio;Estilo Apasionado;Oricorio;Inicial;Amateur;Fuego;Volador;Parejadebaile;Parejadebaile;Parejadebaile;2;2;3;2;3;3;15;15;Normal
741_2;#0741;Oricorio;Estilo Animado;Oricorio;Inicial;Amateur;Electrico;Volador;Parejadebaile;Parejadebaile;Parejadebaile;2;2;3;2;3;3;15;15;Normal
741_3;#0741;Oricorio;Estilo Placido;Oricorio;Inicial;Amateur;Psiquico;Volador;Parejadebaile;Parejadebaile;Parejadebaile;2;2;3;2;3;3;15;15;Normal
741_4;#0741;Oricorio;Estilo Refinado;Oricorio;Inicial;Amateur;Fantasma;Volador;Parejadebaile;Parejadebaile;Parejadebaile;2;2;3;2;3;3;15;15;Normal
742_1;#0742;Cutiefly;;Cutiefly;B sico;Begginer;Bicho;Hada;Recogemiel;Polvoescudo;Velodulce;1;1;2;1;3;2;10;10;Normal
743_1;#0743;Ribombee;;Cutiefly;Evoluci¢n;Amateur;Bicho;Hada;Recogemiel;Polvoescudo;Velodulce;2;2;3;2;4;3;15;16;Rapido
744_1;#0744;Rockruff;;Rockruff;B sico;Starter;Roca;NA;Vistalince;Espirituvital;Impasible/Ritmopropio;2;1;1;1;2;2;8;9;Suave
744_2;#0744;Rockruff;Rockruff (Ritmo Propio);Rockruff;B sico;Starter;Roca;NA;Vistalince;Espirituvital;Impasible/Ritmopropio;2;1;1;1;2;2;8;9;Suave
745_1;#0745;Lycanroc;Forma Diurna;Rockruff;Evoluci¢n;Ace;Roca;NA;Vistalince;impetuarena;Impasible;4;2;2;2;4;3;17;17;Rapido
745_3;#0745;Lycanroc;Forma Crepuscular;Rockruff;Evoluci¢n;Ace;Roca;NA;Garradura;Garradura;Garradura;4;2;2;2;4;3;17;17;Rapido
745_2;#0745;Lycanroc;Forma Nocturna;Rockruff;Evoluci¢n;Ace;Roca;NA;Vistalince;Espirituvital;Indefenso;4;3;2;3;3;3;17;18;Normal
746_1;#0746;Wishiwashi;Forma Individual;Wishiwashi;B sico;Starter;Agua;NA;Banco;Banco;Banco;1;1;1;1;1;2;8;7;Suave
746_2;#0746;Wishiwashi;Forma Banco;Wishiwashi;Evoluci¢n;Pro;Agua;NA;Banco;Banco;Banco;5;5;5;5;1;2;16;23;Lento
747_1;#0747;Mareanie;;Mareanie;B sico;Begginer;Veneno;Agua;Ensa¤amiento;Flexibilidad;Regeneracion;2;2;1;2;1;3;13;11;Suave
748_1;#0748;Toxapex;;Mareanie;Evoluci¢n;Pro;Veneno;Agua;Ensa¤amiento;Flexibilidad;Regeneracion;2;6;2;5;1;3;19;19;Lento
749_1;#0749;Mudbray;;Mudbray;B sico;Begginer;Tierra;NA;Ritmopropio;Firmeza;Fuerzamental;4;2;1;2;1;3;13;13;Suave
750_1;#0750;Mudsdale;;Mudbray;Evoluci¢n;Pro;Tierra;NA;Ritmopropio;Firmeza;Fuerzamental;5;4;2;3;1;4;22;19;Lento
751_1;#0751;Dewpider;;Dewpider;B sico;Starter;Agua;Bicho;Pompa;Pompa;Absorbeagua;1;2;1;2;1;2;8;9;Lento
752_1;#0752;Araquanid;;Dewpider;Evoluci¢n;Amateur;Agua;Bicho;Pompa;Pompa;Absorbeagua;2;3;2;5;1;3;15;16;Suave
753_1;#0753;Fomantis;;Fomantis;B sico;Starter;Planta;NA;Defensahoja;Defensahoja;Respondon;2;1;2;1;1;2;8;9;Lento
754_1;#0754;Lurantis;;Fomantis;Evoluci¢n;Ace;Planta;NA;Defensahoja;Defensahoja;Respondon;4;3;3;3;1;3;17;17;Suave
755_1;#0755;Morelull;;Morelull;B sico;Begginer;Planta;Hada;Iluminacion;Efectoespora;Curalluvia;1;2;2;3;1;2;10;11;Lento
756_1;#0756;Shiinotic;;Morelull;Evoluci¢n;Amateur;Planta;Hada;Iluminacion;Efectoespora;Curalluvia;1;3;3;4;1;3;15;15;Lento
757_1;#0757;Salandit;;Salandit;B sico;Begginer;Veneno;Fuego;Corrosion;Corrosion;Despiste;1;1;2;1;3;2;10;10;Normal
758_1;#0758;Salazzle;;Salandit;Evoluci¢n;Ace;Veneno;Fuego;Corrosion;Corrosion;Despiste;2;2;4;2;4;3;17;17;Rapido
759_1;#0759;Stufful;;Stufful;B sico;Begginer;Normal;Lucha;Peluche;Zoquete;Granencanto;3;2;1;2;2;3;13;13;Suave
760_1;#0760;Bewear;;Stufful;Evoluci¢n;Ace;Normal;Lucha;Peluche;Zoquete;Nerviosismo;5;3;2;2;2;4;20;18;Suave
761_1;#0761;Bounsweet;;Bounsweet;B sico;Starter;Planta;NA;Defensahoja;Despiste;Velodulce;1;1;1;1;1;2;8;7;Lento
762_1;#0762;Steenee;;Bounsweet;Evoluci¢n;Starter;Planta;NA;Defensahoja;Despiste;Velodulce;1;1;1;1;2;3;11;9;Suave
763_1;#0763;Tsareena;;Bounsweet;Avanzada;Ace;Planta;NA;Defensahoja;Regiapresencia;Velodulce;4;3;2;3;2;3;17;17;Normal
764_1;#0764;Comfey;;Comfey;Inicial;Pro;Hada;NA;Veloflor;Primerauxilio;Curanatural;2;3;3;4;4;3;19;19;Rapido
765_1;#0765;Oranguru;;Oranguru;Inicial;Ace;Normal;Psiquico;Fuerzamental;Telepatia;Simbiosis;2;3;3;4;2;3;17;17;Suave
766_1;#0766;Passimian;;Passimian;Inicial;Ace;Lucha;NA;Receptor;Receptor;Competitivo;4;3;1;2;3;4;20;17;Normal
767_1;#0767;Wimpod;;Wimpod;B sico;Starter;Bicho;Agua;Huida;Huida;Huida;1;1;1;1;3;2;8;9;Normal
768_1;#0768;Golisopod;;Wimpod;Evoluci¢n;Pro;Bicho;Agua;Retirada;Retirada;Retirada;5;5;2;3;1;3;19;19;Suave
769_1;#0769;Sandygast;;Sandygast;B sico;Begginer;Fantasma;Tierra;Hidrorrefuerzo;Hidrorrefuerzo;Veloarena;2;3;2;1;1;3;13;12;Lento
770_1;#0770;Palossand;;Sandygast;Evoluci¢n;Ace;Fantasma;Tierra;Hidrorrefuerzo;Hidrorrefuerzo;Veloarena;3;4;4;3;1;3;17;18;Lento
771_1;#0771;Pyukumuku;;Pyukumuku;Inicial;Ace;Agua;NA;Reves;Reves;Ignorante;2;5;1;5;1;3;17;17;Lento
772_1;#0772;Codigo Cero;;Silvally;Legendario;Ace;Normal;NA;Armadurabatalla;Armadurabatalla;Armadurabatalla;3;3;3;3;2;3;17;17;Suave
773_1;#0773;Silvally;Tipo: Normal;Silvally;Legendario;Ace;Normal;NA;Sistemaalfa;Sistemaalfa;Sistemaalfa;3;3;3;3;3;3;17;18;Normal
774_1;#0774;Minior;Forma Meteorito;Minior;Inicial;Ace;Roca;Volador;Escudolimitado;Escudolimitado;Escudolimitado;2;4;2;4;2;3;17;17;Suave
774_2;#0774;Minior;Nucleo Rojo;Minior;Inicial;Pro;Roca;Volador;Escudolimitado;Escudolimitado;Escudolimitado;4;2;4;2;4;3;19;19;Rapido
774_3;#0774;Minior;Nucleo Naranja;Minior;Inicial;Pro;Roca;Volador;Escudolimitado;Escudolimitado;Escudolimitado;4;2;4;2;4;3;19;19;Rapido
774_4;#0774;Minior;Nucleo Amarillo;Minior;Inicial;Pro;Roca;Volador;Escudolimitado;Escudolimitado;Escudolimitado;4;2;4;2;4;3;19;19;Rapido
774_5;#0774;Minior;Nucleo Verde;Minior;Inicial;Pro;Roca;Volador;Escudolimitado;Escudolimitado;Escudolimitado;4;2;4;2;4;3;19;19;Rapido
774_6;#0774;Minior;Nucleo Azul;Minior;Inicial;Pro;Roca;Volador;Escudolimitado;Escudolimitado;Escudolimitado;4;2;4;2;4;3;19;19;Rapido
774_7;#0774;Minior;Nucleo A¤il;Minior;Inicial;Pro;Roca;Volador;Escudolimitado;Escudolimitado;Escudolimitado;4;2;4;2;4;3;19;19;Rapido
774_8;#0774;Minior;Nucleo Violeta;Minior;Inicial;Pro;Roca;Volador;Escudolimitado;Escudolimitado;Escudolimitado;4;2;4;2;4;3;19;19;Rapido
775_1;#0775;Komala;;Komala;Inicial;Ace;Normal;NA;Letargoperenne;Letargoperenne;Letargoperenne;4;2;3;3;2;3;17;17;Normal
776_1;#0776;Turtonator;;Turtonator;Inicial;Ace;Fuego;Dragon;Caparazon;Caparazon;Caparazon;3;5;3;3;1;3;17;18;Lento
777_1;#0777;Togedemaru;;Togedemaru;Inicial;Amateur;Electrico;Acero;Puntaacero;Pararrayos;Robustez;3;2;1;2;3;3;15;14;Normal
778_1;#0778;Mimikyu;Forma Encubierta;Mimikyu;Inicial;Ace;Fantasma;Hada;Disfraz;Disfraz;Disfraz;3;3;2;4;3;3;17;18;Normal
778_2;#0778;Mimikyu;Forma Descubierta;Mimikyu;Inicial;Ace;Fantasma;Hada;Disfraz;Disfraz;Disfraz;3;3;2;4;3;3;17;18;Normal
779_1;#0779;Bruxish;;Bruxish;Inicial;Amateur;Agua;Psiquico;Cuerpovivido;Mandibulafuerte;Pielmilagro;4;2;2;2;3;3;15;16;Normal
780_1;#0780;Drampa;;Drampa;Inicial;Ace;Normal;Dragon;Colera;Herbivoro;Aclimatacion;2;3;5;3;1;3;17;17;Lento
781_1;#0781;Dhelmise;;Dhelmise;Inicial;Pro;Fantasma;Planta;Acerotemplado;Acerotemplado;Acerotemplado;5;4;3;3;1;3;19;19;Suave
782_1;#0782;Jangmo-o;;Jangmo-o;B sico;Starter;Dragon;NA;Antibalas;Insonorizar;Funda;2;2;1;1;1;2;8;9;Suave
783_1;#0783;Hakamo-o;;Jangmo-o;Evoluci¢n;Amateur;Dragon;Lucha;Antibalas;Insonorizar;Funda;3;3;2;2;2;3;15;15;Normal
784_1;#0784;Kommo-o;;Jangmo-o;Avanzada;Pro;Dragon;Lucha;Antibalas;Insonorizar;Funda;4;5;4;4;3;3;19;23;Normal
785_1;#0785;Tapu Koko;;Tapu Koko;Legendario;Legend;Electrico;Hada;Electrogenesis;Electrogenesis;Telepatia;4;3;3;3;5;3;25;21;Rapido
786_1;#0786;Tapu Lele;;Tapu Lele;Legendario;Legend;Psiquico;Hada;Psicogenesis;Psicogenesis;Telepatia;3;3;5;4;3;3;25;21;Normal
787_1;#0787;Tapu Bulu;;Tapu Bulu;Legendario;Legend;Planta;Hada;Herbogenesis;Herbogenesis;Telepatia;5;4;3;3;3;3;25;21;Normal
788_1;#0788;Tapu Fini;;Tapu Fini;Legendario;Legend;Agua;Hada;Nebulogenesis;Nebulogenesis;Telepatia;3;4;3;5;3;3;25;21;Normal
789_1;#0789;Cosmog;;Cosmog;B sico;Starter;Psiquico;NA;Ignorante;Ignorante;Ignorante;1;1;1;1;1;2;8;7;Lento
790_1;#0790;Cosmoem;;Cosmog;Evoluci¢n;Amateur;Psiquico;NA;Robustez;Robustez;Robustez;1;5;1;5;1;2;12;15;Lento
791_1;#0791;Solgaleo;;Cosmog;Legendario;Legend;Psiquico;Acero;Guardiametalica;Guardiametalica;Guardiametalica;5;4;4;3;3;4;28;23;Normal
792_1;#0792;Lunala;;Cosmog;Legendario;Legend;Psiquico;Fantasma;Guardiaespectro;Guardiaespectro;Guardiaespectro;4;3;5;4;3;4;28;23;Normal
793_1;#0793;Nihilego;;Nihilego;Legendario;Legend;Roca;Veneno;Ultraimpulso;Ultraimpulso;Ultraimpulso;2;1;5;5;4;4;28;21;Rapido
794_1;#0794;Buzzwole;;Buzzwole;Legendario;Legend;Bicho;Lucha;Ultraimpulso;Ultraimpulso;Ultraimpulso;5;5;2;2;3;4;28;21;Normal
795_1;#0795;Pheromosa;;Pheromosa;Legendario;Legend;Bicho;Lucha;Ultraimpulso;Ultraimpulso;Ultraimpulso;5;1;5;1;6;3;25;21;Rapido
796_1;#0796;Xurkitree;;Xurkitree;Legendario;Legend;Electrico;NA;Ultraimpulso;Ultraimpulso;Ultraimpulso;3;2;6;2;3;3;25;19;Normal
797_1;#0797;Celesteela;;Celesteela;Legendario;Legend;Acero;Volador;Ultraimpulso;Ultraimpulso;Ultraimpulso;4;4;4;4;2;3;25;21;Suave
798_1;#0798;Kartana;;Kartana;Legendario;Legend;Planta;Acero;Ultraimpulso;Ultraimpulso;Ultraimpulso;7;5;2;1;4;3;25;22;Rapido
799_1;#0799;Guzzlord;;Guzzlord;Legendario;Ace;Siniestro;Dragon;Ultraimpulso;Ultraimpulso;Ultraimpulso;4;2;3;2;1;6;26;18;Suave
800_1;#0800;Necrozma;;Necrozma;Legendario;Legend;Psiquico;NA;Armaduraprisma;Armaduraprisma;Armaduraprisma;4;4;5;3;3;3;25;22;Normal
800_2;#0800;Necrozma;Melena Crepuscular;Necrozma;Legendario;Legend;Psiquico;Acero;Armaduraprisma;Armaduraprisma;Armaduraprisma;6;5;4;4;3;3;25;25;Normal
800_3;#0800;Necrozma;Alas del Alba;Necrozma;Legendario;Legend;Psiquico;Fantasma;Armaduraprisma;Armaduraprisma;Armaduraprisma;4;4;6;5;3;3;25;25;Normal
800_4;#0800;Necrozma;Ultra-Necrozma;Necrozma;Legendario;Legend;Psiquico;Dragon;Fuerzacerebral;Fuerzacerebral;Fuerzacerebral;6;3;6;3;5;3;25;26;Fugaz
801_1;#0801;Magearna;;Magearna;Legendario;Legend;Acero;Hada;Coranima;Coranima;Coranima;3;4;5;4;2;3;25;21;Normal
801_2;#0801;Magearna;Color Vetusto;Magearna;Legendario;Legend;Acero;Hada;Coranima;Coranima;Coranima;3;4;5;4;2;3;25;21;Normal
802_1;#0802;Marshadow;;Marshadow;Legendario;Legend;Lucha;Fantasma;Experto;Experto;Experto;5;3;3;3;5;3;25;22;Fugaz
803_1;#0803;Poipole;;Poipole;B sico;Begginer;Veneno;NA;Ultraimpulso;Ultraimpulso;Ultraimpulso;2;2;2;2;2;3;13;13;Normal
804_1;#0804;Naganadel;;Poipole;Evoluci¢n;Ace;Veneno;Dragon;Ultraimpulso;Ultraimpulso;Ultraimpulso;2;2;5;2;4;3;17;18;Rapido
805_1;#0805;Stakataka;;Stakataka;Legendario;Legend;Roca;Acero;Ultraimpulso;Ultraimpulso;Ultraimpulso;5;8;2;4;1;3;25;23;Lento
806_1;#0806;Blacephalon;;Blacephalon;Legendario;Legend;Fuego;Fantasma;Ultraimpulso;Ultraimpulso;Ultraimpulso;5;2;6;3;4;3;25;23;Fugaz
807_1;#0807;Zeraora;;Zeraora;Legendario;Legend;Electrico;NA;Absorbeelectricidad;Absorbeelectricidad;Absorbeelectricidad;4;3;4;3;5;3;25;22;Fugaz
808_1;#0808;Meltan;;Meltan;B sico;Begginer;Acero;NA;Iman;Iman;Iman;2;2;2;1;1;2;10;10;Lento
809_1;#0809;Melmetal;;Meltan;Legendario;Legend;Acero;NA;Pu¤oferreo;Pu¤oferreo;Pu¤oferreo;5;5;3;2;1;4;28;20;Lento
810_1;#0810;Grookey;;Grookey;B sico;Begginer;Planta;NA;Espesura;Espesura;Herbogenesis;2;2;1;1;2;3;13;11;Normal
811_1;#0811;Thwackey;;Grookey;Evoluci¢n;Amateur;Planta;NA;Espesura;Espesura;Herbogenesis;3;2;2;2;3;3;15;15;Normal
812_1;#0812;Rillaboom;;Grookey;Avanzada;Pro;Planta;NA;Espesura;Espesura;Herbogenesis;5;3;2;2;3;4;22;19;Normal
813_1;#0813;Scorbunny;;Scorbunny;B sico;Begginer;Fuego;NA;Marllamas;Marllamas;Libero;2;1;1;1;2;3;13;10;Normal
814_1;#0814;Raboot;;Scorbunny;Evoluci¢n;Amateur;Fuego;NA;Marllamas;Marllamas;Libero;3;2;2;2;3;3;15;15;Normal
815_1;#0815;Cinderace;;Scorbunny;Avanzada;Pro;Fuego;NA;Marllamas;Marllamas;Libero;4;3;2;3;4;3;19;19;Rapido
816_1;#0816;Sobble;;Sobble;B sico;Begginer;Agua;NA;Torrente;Torrente;Francotirador;1;1;2;1;2;3;13;10;Normal
817_1;#0817;Drizzile;;Sobble;Evoluci¢n;Amateur;Agua;NA;Torrente;Torrente;Francotirador;2;2;3;2;3;3;15;15;Normal
818_1;#0818;Inteleon;;Sobble;Avanzada;Pro;Agua;NA;Torrente;Torrente;Francotirador;3;2;5;2;4;3;19;19;Rapido
819_1;#0819;Skwovet;;Skwovet;B sico;Begginer;Normal;NA;Carrillo;Carrillo;Gula;2;2;1;1;1;3;13;10;Lento
820_1;#0820;Greedent;;Skwovet;Evoluci¢n;Amateur;Normal;NA;Carrillo;Carrillo;Gula;3;3;2;3;1;4;18;16;Lento
821_1;#0821;Rookidee;;Rookidee;B sico;Starter;Volador;NA;Vistalince;Nerviosismo;Sacapecho;1;1;1;1;2;2;8;8;Suave
822_1;#0822;Corvisquire;;Rookidee;Evoluci¢n;Begginer;Volador;NA;Vistalince;Nerviosismo;Sacapecho;2;2;1;2;3;3;13;13;Normal
823_1;#0823;Corviknight;;Rookidee;Avanzada;Ace;Volador;Acero;Presion;Nerviosismo;Corazareflejo;3;4;2;3;2;3;17;17;Normal
824_1;#0824;Blipbug;;Blipbug;B sico;Starter;Bicho;NA;Enjambre;Ojocompuesto;Telepatia;1;1;1;1;1;2;8;7;Suave
825_1;#0825;Dottler;;Blipbug;Evoluci¢n;Begginer;Bicho;Psiquico;Enjambre;Ojocompuesto;Telepatia;1;3;2;3;1;3;13;13;Lento
826_1;#0826;Orbeetle;;Blipbug;Avanzada;Ace;Bicho;Psiquico;Enjambre;Cacheo;Telepatia;1;4;3;4;3;3;17;18;Normal
827_1;#0827;Nickit;;Nickit;B sico;Starter;Siniestro;NA;Fuga;Liviano;Vigilante;1;1;1;2;2;2;8;9;Suave
828_1;#0828;Thievul;;Nickit;Evoluci¢n;Amateur;Siniestro;NA;Fuga;Liviano;Vigilante;2;2;3;3;3;3;15;16;Normal
829_1;#0829;Gossifleur;;Gossifleur;B sico;Starter;Planta;NA;Pelusa;Regeneracion;Efectoespora;1;2;1;2;1;2;8;9;Lento
830_1;#0830;Eldegoss;;Gossifleur;Evoluci¢n;Ace;Planta;NA;Pelusa;Regeneracion;Efectoespora;2;3;3;4;2;3;17;17;Suave
831_1;#0831;Wooloo;;Wooloo;B sico;Starter;Normal;NA;Peluche;Fuga;Antibalas;1;2;1;1;1;2;8;8;Suave
832_1;#0832;Dubwool;;Wooloo;Evoluci¢n;Ace;Normal;NA;Peluche;Impasible;Antibalas;3;4;2;3;3;3;17;18;Normal
833_1;#0833;Chewtle;;Chewtle;B sico;Begginer;Agua;NA;Mandibulafuerte;Caparazon;Nadorapido;2;2;1;1;1;3;13;10;Suave
834_1;#0834;Drednaw;;Chewtle;Evoluci¢n;Amateur;Agua;Roca;Mandibulafuerte;Caparazon;Nadorapido;4;3;1;2;2;3;15;15;Normal
835_1;#0835;Yamper;;Yamper;B sico;Begginer;Electrico;NA;Recogebolas;Recogebolas;Cobardia;1;2;1;2;1;3;13;10;Lento
836_1;#0836;Boltund;;Yamper;Evoluci¢n;Ace;Electrico;NA;Mandibulafuerte;Mandibulafuerte;Tenacidad;3;2;3;2;4;3;17;17;Rapido
837_1;#0837;Rolycoly;;Rolycoly;B sico;Starter;Roca;NA;Combustible;Ignifugo;Absorbefuego;1;2;1;2;1;2;8;9;Lento
838_1;#0838;Carkol;;Rolycoly;Evoluci¢n;Amateur;Roca;Fuego;Combustible;Cuerpollama;Absorbefuego;2;3;2;2;2;3;15;14;Suave
839_1;#0839;Coalossal;;Rolycoly;Avanzada;Ace;Roca;Fuego;Combustible;Cuerpollama;Absorbefuego;3;4;3;3;1;4;20;18;Lento
840_1;#0840;Applin;;Applin;B sico;Starter;Planta;Dragon;Maduracion;Gula;Antibalas;1;3;1;1;1;2;8;9;Lento
841_1;#0841;Flapple;;Applin;Evoluci¢n;Ace;Planta;Dragon;Maduracion;Gula;Entusiasmo;4;3;3;2;2;3;17;17;Normal
842_1;#0842;Appletun;;Applin;Evoluci¢n;Ace;Planta;Dragon;Maduracion;Gula;Sebo;3;3;4;3;1;4;20;18;Lento
843_1;#0843;Silicobra;;Silicobra;B sico;Begginer;Tierra;NA;Expulsarena;Mudar;Veloarena;2;3;1;2;1;3;13;12;Suave
844_1;#0844;Sandaconda;;Silicobra;Evoluci¢n;Ace;Tierra;NA;Expulsarena;Mudar;Veloarena;4;5;2;2;2;3;17;18;Normal
845_1;#0845;Cramorant;;Cramorant;Inicial;Ace;Volador;Agua;Tragamisil;Tragamisil;Tragamisil;3;2;3;3;3;3;17;17;Normal
845_2;#0845;Cramorant;Forma Tragatodo;Cramorant;Inicial;Ace;Volador;Agua;Tragamisil;Tragamisil;Tragamisil;3;2;3;3;3;3;17;17;Normal
845_3;#0845;Cramorant;Forma Engulletodo;Cramorant;Inicial;Ace;Volador;Agua;Tragamisil;Tragamisil;Tragamisil;3;2;3;3;3;3;17;17;Normal
846_1;#0846;Arrokuda;;Arrokuda;B sico;Starter;Agua;NA;Nadorapido;Nadorapido;Helicecaudal;2;1;1;1;2;2;8;9;Normal
847_1;#0847;Barraskewda;;Arrokuda;Evoluci¢n;Ace;Agua;NA;Nadorapido;Nadorapido;Helicecaudal;4;2;2;2;5;3;17;18;Rapido
848_1;#0848;Toxel;;Toxel;B sico;Starter;Electrico;Veneno;Cobardia;Electricidadestatica;Zoquete;1;1;2;1;1;2;8;8;Suave
849_1;#0849;Toxtricity;Forma Aguda;Toxel;Evoluci¢n;Ace;Electrico;Veneno;Punkrock;Mas;Experto;3;2;4;2;3;3;17;17;Normal
849_2;#0849;Toxtricity;Forma Grave;Toxel;Evoluci¢n;Ace;Electrico;Veneno;Punkrock;Menos;Experto;3;2;4;2;3;3;17;17;Normal
850_1;#0850;Sizzlipede;;Sizzlipede;B sico;Begginer;Fuego;Bicho;Absorbefuego;Humoblanco;Cuerpollama;2;1;2;2;1;3;13;11;Suave
