ID;Movimiento;Tipo;DMG;CD;Tiempo;Atributo;Habilidad;Acc;Efecto;Efecto RPG;Base;Blanco;Prioridad;Distancia;Categoria;Nivel;Name;Comando;Moves
ID_216;Retribucion;Normal;Xd4;1 Ronda;2 Acciones;Destreza;Combatir;+1;Su poder base depende de la Felicidad del Pokemon, entre 0 y 102.;El da§o de este movimiento aumenta 1d4 por cada punto de felicidad del Usuario;Fisico;Elegido;0;Contacto (5ft);-;Amateur;Retribucion (2A);"/me Retribucion
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Normal ; Da§o:
Xd4
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El da§o de este movimiento aumenta 1d4 por cada punto de felicidad del Usuario
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Return
ID_217;Presente;Normal;Xd4;0 Rondas;2 Acciones;Carisma;Empatia;-1;25% de recuperar 80 PS al usuario, 25% de golpear con 40 de poder, 25% de golpear con 80 de poder, 25% de golpear con 120 de poder.;"El da§o realizado por este movimiento varia segun el valor del dado, ignorando Defensas:
/r 1d6
1: El Blanco se cura 1PS
2-3: Dmg = 1
4-5: Dmg = 2
6: Dmg = 4";Fisico;Elegido;0;Lanzar (25 ft);-;Starter;Presente (2A);"/me Presente
Nivel: Starter (CD: 2)
/r 1d20 + [[@{Carisma} + @{Empatia} +@{Precision} -1]]
Tipo: Normal ; Da§o:
Xd4
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El da§o realizado por este movimiento varia segun el valor del dado, ignorando Defensas:
/r 1d6
1: El Blanco se cura 1PS
2-3: Dmg = 1
4-5: Dmg = 2
6: Dmg = 4
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: -";Present
ID_218;Frustracion;Normal;Xd4;1 Ronda;2 Acciones;Destreza;Combatir;+1;Su poder base depende de la Infelicidad del Pokemon, entre 0 y 102.;El da§o de este movimiento aumenta 1d4 por cada punto de lealtad del Usuario;Fisico;Elegido;0;Contacto (5ft);-;Amateur;Frustracion (2A);"/me Frustracion
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Normal ; Da§o:
Xd4
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El da§o de este movimiento aumenta 1d4 por cada punto de lealtad del Usuario
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Frustration
ID_221;Fuego Sagrado;Fuego;DB + 1d6 + 2;2 Rondas;2 Acciones;Destreza;Combatir;+0;50% de quemar al rival. Puede ser utilizado incluso cuando el Pokemon esta congelado, curando automaticamente la congelacion.;"CD 10 de Incendiar al rival
/r [[1d20]]";Fisico;Elegido;0;Lanzar (25 ft);-;Pro;Fuego Sagrado (2A);"/me Fuego Sagrado
Nivel: Pro (CD: 18)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +0]]
Tipo: Fuego ; Da§o:
[[@{Fuerza} + 1d6 + 2]]
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 10 de Incendiar al rival
/r [[1d20]]
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: -";Sacred Fire
ID_222;Magnitud;Tierra;Xd4;0 Rondas;2 Acciones;Fuerza;Naturaleza;+1;Este movimiento tiene un poder base variable entre 10 y 150. El da§o es doble si golpea a un Pokemon en mitad de una excavacion.;"El da§o realizado por este movimiento varia segun el valor del dado, ignorando Defensas:
/r 1d6
1: Dmg = 0
2-3: Dmg = 1
4-5: Dmg = 2
6: Dmg = 4";Fisico;Area;0;Area (10ft);-;Begginer;Magnitud (2A);"/me Magnitud
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Fuerza} + @{Naturaleza} +@{Precision} +1]]
Tipo: Tierra ; Da§o:
Xd4
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El da§o realizado por este movimiento varia segun el valor del dado, ignorando Defensas:
/r 1d6
1: Dmg = 0
2-3: Dmg = 1
4-5: Dmg = 2
6: Dmg = 4
Tags: Area (10ft)/ Blanco: Area/ Tags: -";Magnitude
ID_223;Pu§o Dinamico;Lucha;DB + 1d6 + 2;2 Rondas;2 Acciones;Destreza;Combatir;-4;100% de confundir al rival.;Confunde al rival;Fisico;Elegido;0;Contacto (5ft);Pu§o;Ace;Pu§o Dinamico (2A);"/me Pu§o Dinamico
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} -4]]
Tipo: Lucha ; Da§o:
[[@{Fuerza} + 1d6 + 2]]
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Confunde al rival
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Pu§o";Dynamic Punch
ID_224;Megacuerno;Bicho;DB + 2d6;1 Ronda;2 Acciones;Fuerza;Combatir;-2;Ninguno.;-;Fisico;Elegido;0;Contacto (5ft);-;Ace;Megacuerno (2A);"/me Megacuerno
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Fuerza} + @{Combatir} +@{Precision} -2]]
Tipo: Bicho ; Da§o:
[[@{Fuerza} + 2d6]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: -
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Megahorn
ID_225;Dragoaliento;Dragon;DB + 1d6 + 1;0 Rondas;2 Acciones;Destreza;Canalizar;+1;30% de paralizar al rival.;"CD 14 de Paralizar al rival
/r [[1d20]]";Especial;Elegido;0;Linear (20 ft);Paralisis;Begginer;Dragoaliento (2A);"/me Dragoaliento
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} +1]]
Tipo: Dragon ; Da§o:
[[@{Energia} + 1d6 + 1]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 14 de Paralizar al rival
/r [[1d20]]
Tags: Linear (20 ft)/ Blanco: Elegido/ Tags: Paralisis";Dragon Breath
ID_227;Otra Vez;Normal;-;2 Rondas;2 Acciones;Carisma;Empatia;+1;El Pokemon objetivo queda obligado a usar el ultimo movimiento que haya usado durante 3 turnos.;El Blanco debe repetir llas mismas acciones usadas anteriormente en su siguiente ronda;Otros;Elegido;0;Lanzar (25 ft);-;Amateur;Otra Vez (2A);"/me Otra Vez
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Carisma} + @{Empatia} +@{Precision} +1]]
Tipo: Normal ; Da§o:
-
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El Blanco debe repetir llas mismas acciones usadas anteriormente en su siguiente ronda
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: -";Encore
ID_228;Persecucion;Siniestro;DB + 1d4 + 1;0 Rondas;2 Acciones;Destreza;Acrobacias;+1;Este movimiento se aprovecha de sus enemigos que le den la esplda, duplicando su poder base en el golpe.;Si el objetivo esta huyendo del usuario, o intento evadir fallidamente, realiza da§o critico.;Fisico;Elegido;0;Contacto (5ft);-;Begginer;Persecucion (2A);"/me Persecucion
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Acrobacias} +@{Precision} +1]]
Tipo: Siniestro ; Da§o:
[[@{Fuerza} + 1d4 + 1]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Si el objetivo esta huyendo del usuario, o intento evadir fallidamente, realiza da§o critico.
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Pursuit
ID_229;Giro Rapido;Normal;DB + 1d4;2 / Ronda;2 Acciones;Destreza;Acrobacias;+1;Aumenta un nivel la Velocidad al usuario. Elimina los efectos de Puas, Puas Toxicas, Trampa Rocas, Drenadoras y pseudo-trampas.;Aumenta +1 DES.  Elimina las trampas y restricciones en el campo.;Fisico;Elegido;0;Contacto (5ft);-;Starter;Giro Rapido (2A);"/me Giro Rapido
Nivel: Starter (CD: 2)
/r 1d20 + [[@{Destreza} + @{Acrobacias} +@{Precision} +1]]
Tipo: Normal ; Da§o:
[[@{Fuerza} + 1d4]]
CoolDown: 2 / Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Aumenta +1 DES.  Elimina las trampas y restricciones en el campo.
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Rapid Spin
ID_231;Cola Ferrea;Acero;DB + 1d6 + 2;1 Ronda;2 Acciones;Destreza;Combatir;-3;30% de reducir un nivel la Defensa al rival.;"CD 14 de Reducir -1 VIT
/r [[1d20]]";Fisico;Elegido;0;Contacto (5ft);-;Ace;Cola Ferrea (2A);"/me Cola Ferrea
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} -3]]
Tipo: Acero ; Da§o:
[[@{Fuerza} + 1d6 + 2]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 14 de Reducir -1 VIT
/r [[1d20]]
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Iron Tail
ID_232;Garra Metal;Acero;DB + 1d6;2 / Ronda;2 Acciones;Destreza;Combatir;+0;10% de aumentar un nivel el Ataque al usuario.;"CD 18 de Aumentar +1 FUE
/r [[1d20]]";Fisico;Elegido;0;Contacto (5ft);-;Begginer;Garra Metal (2A);"/me Garra Metal
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +0]]
Tipo: Acero ; Da§o:
[[@{Fuerza} + 1d6]]
CoolDown: 2 / Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 18 de Aumentar +1 FUE
/r [[1d20]]
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Metal Claw
ID_233;Llave Vital;Lucha;DB + 1d8;1 Ronda;2 Acciones;Destreza;Combatir;+1;Siempre golpea. Golpea ultimo.;No puede ser Esquivado;Fisico;Elegido;-1;Contacto (5ft);-;Amateur;Llave Vital (2A);"/me Llave Vital
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Lucha ; Da§o:
[[@{Fuerza} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: -1
Efecto: No puede ser Esquivado
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Vital Throw
ID_234;Sol Matinal;Normal;-;2 Rondas;2 Acciones;Vitalidad;Medicina;+0;El usuario recupera 66.6% PS en Dia Soleado, 50% PS si no hay clima, y 25% en Llovizna, Granizo o Tormenta de Arena.;El usuario recupera PS equivalente a su Car. Adicional, si el clima es Soleado cura 2 puntos adicionales, y -2 en otro clima;Otros;Usuario;0;Propio;"Curacion; Clima";Amateur;Sol Matinal (2A);"/me Sol Matinal
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Vitalidad} + @{Medicina} +@{Precision} +0]]
Tipo: Normal ; Da§o:
-
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El usuario recupera PS equivalente a su Car. Adicional, si el clima es Soleado cura 2 puntos adicionales, y -2 en otro clima
Tags: Propio/ Blanco: Usuario/ Tags: Curacion; Clima";Morning Sun
ID_235;Sintesis;Planta;-;2 Rondas;2 Acciones;Energia;Medicina;+0;El usuario recupera 66.6% PS en Dia Soleado, 50% PS si no hay clima, y 25% en Llovizna, Granizo o Tormenta de Arena.;El usuario recupera PS equivalente a su Car. Adicional, si el clima es Soleado cura 2 puntos adicionales, y -2 en otro clima;Otros;Usuario;0;Propio;"Curacion; Clima";Amateur;Sintesis (2A);"/me Sintesis
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Energia} + @{Medicina} +@{Precision} +0]]
Tipo: Planta ; Da§o:
-
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El usuario recupera PS equivalente a su Car. Adicional, si el clima es Soleado cura 2 puntos adicionales, y -2 en otro clima
Tags: Propio/ Blanco: Usuario/ Tags: Curacion; Clima";Synthesis
ID_236;Luz Lunar;Hada;-;2 Rondas;2 Acciones;Sabiduria;Medicina;+0;El usuario recupera 66.6% PS en Dia Soleado, 50% PS si no hay clima, y 25% en Llovizna, Granizo o Tormenta de Arena.;El usuario recupera PS equivalente a su Car. Adicional, si es de noche cura 2 puntos adicionales, y -2 en otro clima;Otros;Usuario;0;Propio;"Curacion; Clima";Amateur;Luz Lunar (2A);"/me Luz Lunar
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Sabiduria} + @{Medicina} +@{Precision} +0]]
Tipo: Hada ; Da§o:
-
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El usuario recupera PS equivalente a su Car. Adicional, si es de noche cura 2 puntos adicionales, y -2 en otro clima
Tags: Propio/ Blanco: Usuario/ Tags: Curacion; Clima";Moonlight
ID_238;Tajo Cruzado;Lucha;DB + 1d6 + 2;2 Rondas;2 Acciones;Destreza;Combatir;-2;Alta probabilidad de Golpe Critico.;Reduce valor critico en 1;Fisico;Elegido;0;Contacto (5ft);Preciso;Amateur;Tajo Cruzado (2A);"/me Tajo Cruzado
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} -2]]
Tipo: Lucha ; Da§o:
[[@{Fuerza} + 1d6 + 2]]
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Reduce valor critico en 1
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Preciso";Cross Chop
ID_239;Ciclon;Dragon;DB + 1d4 + 1;0 Rondas;2 Acciones;Destreza;Canalizar;+1;20% de hacer retroceder al rival. Golpea a Pokemon en mitad de un Vuelo, Bote o Caida Libre con el doble de poder base.;"CD 16 de causar Retroceso
/r [[1d20]]";Especial;Oponentes;0;Area (10ft);Retroceso;Starter;Ciclon (2A);"/me Ciclon
Nivel: Starter (CD: 2)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} +1]]
Tipo: Dragon ; Da§o:
[[@{Energia} + 1d4 + 1]]
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 16 de causar Retroceso
/r [[1d20]]
Tags: Area (10ft)/ Blanco: Oponentes/ Tags: Retroceso";Twister
ID_240;Danza Lluvia;Agua;-;1 Ronda;3 Acciones;Carisma;Naturaleza;+0;Provoca Llovizna.;Cambia el Clima por Llovizna. Dura 5 Rondas;Otros;Campo;0;Campo (50 ft);Clima;Amateur;Danza Lluvia (3A);"/me Danza Lluvia
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Carisma} + @{Naturaleza} +@{Precision} +0]]
Tipo: Agua ; Da§o:
-
CoolDown: 1 Ronda ; Tiempo: 3 Acciones
Prioridad: 0
Efecto: Cambia el Clima por Llovizna. Dura 5 Rondas
Tags: Campo (50 ft)/ Blanco: Campo/ Tags: Clima";Rain Dance
ID_241;Dia Soleado;Fuego;-;1 Ronda;3 Acciones;Carisma;Naturaleza;+0;Provoca Dia Soleado.;Cambia el Clima por Sol Intenso. Dura 5 Rondas;Otros;Campo;0;Campo (50 ft);Clima;Amateur;Dia Soleado (3A);"/me Dia Soleado
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Carisma} + @{Naturaleza} +@{Precision} +0]]
Tipo: Fuego ; Da§o:
-
CoolDown: 1 Ronda ; Tiempo: 3 Acciones
Prioridad: 0
Efecto: Cambia el Clima por Sol Intenso. Dura 5 Rondas
Tags: Campo (50 ft)/ Blanco: Campo/ Tags: Clima";Sunny Day
ID_242;Triturar;Siniestro;DB + 1d8;1 Ronda;2 Acciones;Destreza;Combatir;+1;20% de reducir un nivel la Defensa al rival.;"CD 16 de Reducir -1 VIT
/r [[1d20]]";Fisico;Elegido;0;Contacto (5ft);Mordisco;Ace;Triturar (2A);"/me Triturar
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Siniestro ; Da§o:
[[@{Fuerza} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 16 de Reducir -1 VIT
/r [[1d20]]
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Mordisco";Crunch
ID_245;Veloc. Extrema;Normal;DB + 1d8;2 Rondas;Reaccion;Destreza;Acrobacias;+1;Golpea primero.;Sin Efecto;Fisico;Elegido;3;Contacto (5ft);-;Amateur;Veloc. Extrema (R);"/me Veloc. Extrema
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Acrobacias} +@{Precision} +1]]
Tipo: Normal ; Da§o:
[[@{Fuerza} + 1d8]]
CoolDown: 2 Rondas ; Tiempo: Reaccion
Prioridad: 3
Efecto: Sin Efecto
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Extreme Speed
ID_246;Poder Pasado;Roca;DB + 1d6 + 1;2 Rondas;3 Acciones;Destreza;Canalizar;+1;10% de aumentar un nivel el Ataque, la Defensa, la Velocidad, el Ataque Especial y la Defensa Especial al usuario.;"CD 18 de Aumentar +1 a los Atributos
/r [[1d20]]";Especial;Elegido;0;Cono (15 ft);-;Begginer;Poder Pasado (3A);"/me Poder Pasado
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} +1]]
Tipo: Roca ; Da§o:
[[@{Energia} + 1d6 + 1]]
CoolDown: 2 Rondas ; Tiempo: 3 Acciones
Prioridad: 0
Efecto: CD 18 de Aumentar +1 a los Atributos
/r [[1d20]]
Tags: Cono (15 ft)/ Blanco: Elegido/ Tags: -";Ancient Power
ID_247;Bola Sombra;Fantasma;DB + 1d8;1 Ronda;2 Acciones;Destreza;Lanzar;+1;20% de reducir un nivel la Defensa Especial al rival.;"CD 16 de Reducir -1 SAB
/r [[1d20]]";Especial;Elegido;0;Lanzar (25 ft);Proyectil;Ace;Bola Sombra (2A);"/me Bola Sombra
Nivel: Ace (CD: 14)
/r 1d20 + [[@{Destreza} + @{Lanzar} +@{Precision} +1]]
Tipo: Fantasma ; Da§o:
[[@{Energia} + 1d8]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 16 de Reducir -1 SAB
/r [[1d20]]
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: Proyectil";Shadow Ball
ID_249;Golpe Roca;Lucha;DB + 1d4 + 1;1 Ronda;2 Acciones;Destreza;Combatir;+1;50% de reducir un nivel la Defensa al rival.;"CD 10 de Reducir -1 VIT
/r [[1d20]]";Fisico;Elegido;0;Contacto (5ft);-;Starter;Golpe Roca (2A);"/me Golpe Roca
Nivel: Starter (CD: 2)
/r 1d20 + [[@{Destreza} + @{Combatir} +@{Precision} +1]]
Tipo: Lucha ; Da§o:
[[@{Fuerza} + 1d4 + 1]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 10 de Reducir -1 VIT
/r [[1d20]]
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: -";Rock Smash
ID_250;Torbellino;Agua;DB + 1d4 + 1;1 Ronda;2 Acciones;Destreza;Canalizar;-2;El rival permanece atrapado de 4 a 5 turnos, recibiendo un da§o del 6.25% del PS cada turno. El poder base se duplica si el rival preparando un Buceo.; Bloquea al Blanco. Inflige 1 de Da§o al final de la Ronda;Especial;Elegido;0;Larga (40 ft);Prision;Begginer;Torbellino (2A);"/me Torbellino
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} -2]]
Tipo: Agua ; Da§o:
[[@{Energia} + 1d4 + 1]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto:  Bloquea al Blanco. Inflige 1 de Da§o al final de la Ronda
Tags: Larga (40 ft)/ Blanco: Elegido/ Tags: Prision";Whirlpool
ID_252;Sorpresa;Normal;DB + 1d4 + 1;1 Ronda;Reaccion;Destreza;Acrobacias;+1;100% de hacer retroceder al rival. Golpea primero. Solo puede ser utilizado con exito el primer turno de ataque del usuario tras ser intercambiado.;Causa Retroceso al Rival;Fisico;Elegido;4;Contacto (5ft);Retroceso;Starter;Sorpresa (R);"/me Sorpresa
Nivel: Starter (CD: 2)
/r 1d20 + [[@{Destreza} + @{Acrobacias} +@{Precision} +1]]
Tipo: Normal ; Da§o:
[[@{Fuerza} + 1d4 + 1]]
CoolDown: 1 Ronda ; Tiempo: Reaccion
Prioridad: 4
Efecto: Causa Retroceso al Rival
Tags: Contacto (5ft)/ Blanco: Elegido/ Tags: Retroceso";Fake Out
ID_254;Reserva;Normal;-;0 Rondas;2 Acciones;Sabiduria;Naturaleza;+0;El usuario suma un contador de Reserva (max. 3). Aumentan  un nivel la Defensa y Defensa Especial del usuario. Pueden ser pasados mediante Relevo y usados con Escupir y Tragar.;Acomulado un punto Reserva, aumenta +1 VIT y SAB por cada punto (max 3);Otros;Usuario;0;Propio;Creciente;Begginer;Reserva (2A);"/me Reserva
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Sabiduria} + @{Naturaleza} +@{Precision} +0]]
Tipo: Normal ; Da§o:
-
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: Acomulado un punto Reserva, aumenta +1 VIT y SAB por cada punto (max 3)
Tags: Propio/ Blanco: Usuario/ Tags: Creciente";Stockpile
ID_255;Escupir;Normal;Xd4;0 Rondas;1 Accion;Destreza;Lanzar;+1;Cada contador de Reserva que tenga el usuario (max. 3) suma 100 a su poder base. Resetea los contadores y con ello la mejora en defensas.;El da§o de este movimiento aumenta 2d4 por cada punto Reserva acomulado, resetea los Puntos;Especial;Elegido;0;Lanzar (25 ft);-;Amateur;Escupir (1A);"/me Escupir
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Lanzar} +@{Precision} +1]]
Tipo: Normal ; Da§o:
Xd4
CoolDown: 0 Rondas ; Tiempo: 1 Accion
Prioridad: 0
Efecto: El da§o de este movimiento aumenta 2d4 por cada punto Reserva acomulado, resetea los Puntos
Tags: Lanzar (25 ft)/ Blanco: Elegido/ Tags: -";Spit Up
ID_256;Tragar;Normal;-;1 Ronda;1 Accion;Vitalidad;Medicina;+0;El usuario recupera PS segun sus contadores de Reserva: 25% PS con uno, 50% PS con dos, 100% PS con tres. Resetea los contadores y con ello la mejora en defensas.;El usuario recupera 2 PS por cada punto Reserva acomulado, resetea los Puntos.;Otros;Usuario;0;Propio;Curacion;Amateur;Tragar (1A);"/me Tragar
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Vitalidad} + @{Medicina} +@{Precision} +0]]
Tipo: Normal ; Da§o:
-
CoolDown: 1 Ronda ; Tiempo: 1 Accion
Prioridad: 0
Efecto: El usuario recupera 2 PS por cada punto Reserva acomulado, resetea los Puntos.
Tags: Propio/ Blanco: Usuario/ Tags: Curacion";Swallow
ID_257;Onda ignea;Fuego;DB + 2d4;1 Ronda;2 Acciones;Destreza;Canalizar;-1;10% de quemar al rival.;"CD 18 de causar Quemadura
/r [[1d20]]";Especial;Oponentes;0;Area (10ft);Quemadura;Amateur;Onda ignea (2A);"/me Onda ignea
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Destreza} + @{Canalizar} +@{Precision} -1]]
Tipo: Fuego ; Da§o:
[[@{Energia} + 2d4]]
CoolDown: 1 Ronda ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: CD 18 de causar Quemadura
/r [[1d20]]
Tags: Area (10ft)/ Blanco: Oponentes/ Tags: Quemadura";Heat Wave
ID_258;Granizo;Hielo;-;1 Ronda;3 Acciones;Energia;Naturaleza;+0;Provoca Granizo.;Cambia el Clima por Granizo. Dura 5 Rondas;Otros;Campo;0;Campo (50 ft);Clima;Amateur;Granizo (3A);"/me Granizo
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Energia} + @{Naturaleza} +@{Precision} +0]]
Tipo: Hielo ; Da§o:
-
CoolDown: 1 Ronda ; Tiempo: 3 Acciones
Prioridad: 0
Efecto: Cambia el Clima por Granizo. Dura 5 Rondas
Tags: Campo (50 ft)/ Blanco: Campo/ Tags: Clima";Hail
ID_269;Mofa;Siniestro;-;0 Rondas;2 Acciones;Carisma;Etiqueta;+1;El rival no puede utilizar movimientos que no causen da§o durante los proximos 3 turnos.;"El blanco no puede utilizar movimientos en base ""Otros"" hasta el final de la proxima ronda";Otros;Elegido;0;Larga (40 ft);-;Begginer;Mofa (2A);"/me Mofa
Nivel: Begginer (CD: 6)
/r 1d20 + [[@{Carisma} + @{Etiqueta} +@{Precision} +1]]
Tipo: Siniestro ; Da§o:
-
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El blanco no puede utilizar movimientos en base ""Otros"" hasta el final de la proxima ronda
Tags: Larga (40 ft)/ Blanco: Elegido/ Tags: -";Taunt
ID_273;Deseo;Normal;-;2 Rondas;2 Acciones;Sabiduria;Medicina;+0;Recupera PS al Pokemon que se encuentre activo el siguiente turno, sea el usuario u otro, por la mitad del PS maximo del usuario.;El usuario recupera PS equivalente a su Car al final de la siguiente Ronda. Si cambia se recupera al compa§ero que le reemplaza.;Otros;Usuario;0;Propio;Curacion;Amateur;Deseo (2A);"/me Deseo
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Sabiduria} + @{Medicina} +@{Precision} +0]]
Tipo: Normal ; Da§o:
-
CoolDown: 2 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El usuario recupera PS equivalente a su Car al final de la siguiente Ronda. Si cambia se recupera al compa§ero que le reemplaza.
Tags: Propio/ Blanco: Usuario/ Tags: Curacion";Wish
ID_275;Arraigo;Planta;-;0 Rondas;2 Acciones;Energia;Naturaleza;+0;El usuario recupera un 6.25% de su PS maximo al final de cada turno, pero no puede ser intercambiado. Anula la inmunidad a Tierra de voladores y levitadores.;El usuario recupera 1 PS al final de cada ronda durante 5 rondas. Y queda Bloqueado en el lugar;Otros;Usuario;0;Propio;"Curacion; Prision";Amateur;Arraigo (2A);"/me Arraigo
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Energia} + @{Naturaleza} +@{Precision} +0]]
Tipo: Planta ; Da§o:
-
CoolDown: 0 Rondas ; Tiempo: 2 Acciones
Prioridad: 0
Efecto: El usuario recupera 1 PS al final de cada ronda durante 5 rondas. Y queda Bloqueado en el lugar
Tags: Propio/ Blanco: Usuario/ Tags: Curacion; Prision";Ingrain
ID_277;Capa Magica;Psiquico;-;1 Ronda;Reaccion;Energia;Canalizar;+0;Refleja al Pokemon rival los efectos de movimientos que no causan da§o (modificador, estado alterado, confusion, atraccion, trampa, drenadoras, abatidoras, bilis).;"Refleja los efectos de movimientos Base ""Otros"" que fuera a afectar al usuario.";Otros;Elegido;5;Propio;-;Amateur;Capa Magica (R);"/me Capa Magica
Nivel: Amateur (CD: 10)
/r 1d20 + [[@{Energia} + @{Canalizar} +@{Precision} +0]]
Tipo: Psiquico ; Da§o:
-
CoolDown: 1 Ronda ; Tiempo: Reaccion
Prioridad: 5
Efecto: Refleja los efectos de movimientos Base ""Otros"" que fuera a afectar al usuario.
Tags: Propio/ Blanco: Elegido/ Tags: -";Magic Coat
