ID;Ndex;Pokemon;Alternativo;Cadena;Etapa;Nivel;Tipo1;Tipo2;Habilidad_1;Habilidad_2;Habilidad_3;FUE;VIT;ENE;SAB;DES;CAR;PS_min;Total_min;Velocidad
0690_1;#0690;Skrelp;Kalos;Skrelp;Basico;Begginer;Veneno;Agua;Puntotoxico;Toquetoxico;Adaptable;2;2;2;2;1;3;13;12;Lento
0691_1;#0691;Dragalge;Kalos;Skrelp;Evolucion;Elite;Veneno;Dragon;Puntotoxico;Toquetoxico;Adaptable;3;3;3;4;1;3;17;17;Suave
0692_1;#0692;Clauncher;Kalos;Clauncher;Basico;Begginer;Agua;Agua;Megadisparador;Megadisparador;Megadisparador;2;2;2;2;1;3;13;12;Suave
0693_1;#0693;Clawitzer;Kalos;Clauncher;Evolucion;Elite;Agua;Agua;Megadisparador;Megadisparador;Megadisparador;2;3;4;3;2;3;17;17;Suave
0694_1;#0694;Helioptile;Kalos;Helioptile;Basico;Starter;Electrico;Normal;Pielseca;Veloarena;Podersolar;1;1;2;1;2;2;8;9;Normal
0695_1;#0695;Heliolisk;Kalos;Helioptile;Evolucion;Elite;Electrico;Normal;Pielseca;Veloarena;Podersolar;2;2;4;3;4;3;17;18;Rapido
0696_1;#0696;Tyrunt;Kalos;Tyrunt;Basico;Begginer;Roca;Dragon;Mandibulafuerte;Mandibulafuerte;Robustez;3;3;1;1;1;3;13;12;Suave
0697_1;#0697;Tyrantrum;Kalos;Tyrunt;Evolucion;Elite;Roca;Dragon;Mandibulafuerte;Mandibulafuerte;Cabezaroca;4;4;2;2;2;3;17;17;Normal
0698_1;#0698;Amaura;Kalos;Amaura;Basico;Begginer;Roca;Hielo;Pielhelada;Pielhelada;Nevada;2;2;2;2;1;3;13;12;Suave
0699_1;#0699;Aurorus;Kalos;Amaura;Evolucion;Elite;Roca;Hielo;Pielhelada;Pielhelada;Nevada;3;2;3;3;2;4;20;17;Suave
0700_1;#0700;Sylveon;Kalos;Eevee;Evolucion;Elite;Hada;Hada;Granencanto;Granencanto;Pielfeerica;2;2;4;5;2;3;17;18;Suave
0701_1;#0701;Hawlucha;Kalos;Hawlucha;Inicial;Elite;Lucha;Volador;Flexibilidad;Liviano;Rompemoldes;3;3;2;2;4;3;17;17;Rapido
0702_1;#0702;Dedenne;Kalos;Dedenne;Inicial;Amateur;Electrico;Hada;Carrillo;Recogida;Mas;2;2;3;2;4;3;15;16;Rapido
0703_1;#0703;Carbink;Kalos;Carbink;Legendario;Legend;Roca;Hada;Cuerpopuro;Cuerpopuro;Robustez;2;6;2;6;2;3;25;21;Suave
0704_1;#0704;Goomy;Kalos;Goomy;Basico;Begginer;Dragon;Dragon;Herbivoro;Hidratacion;Baba;2;1;2;3;1;2;10;11;Suave
0705_1;#0705;Sliggoo;Kalos;Goomy;Evolucion;Elite;Dragon;Dragon;Herbivoro;Hidratacion;Baba;3;2;3;4;2;3;17;17;Suave
0705_2;#0705;Sliggoo;Hisui;Goomy;Evolucion;Elite;Acero;Dragon;Herbivoro;Caparazon;Baba;3;3;3;4;1;3;17;17;Suave
0706_1;#0706;Goodra;Kalos;Goomy;Avanzada;Master;Dragon;Dragon;Herbivoro;Hidratacion;Baba;4;2;4;6;3;3;19;22;Normal
0706_2;#0706;Goodra;Hisui;Goomy;Avanzada;Master;Acero;Dragon;Herbivoro;Caparazon;Baba;4;4;4;6;2;3;19;23;Suave
0707_1;#0707;Klefki;Kalos;Klefki;Inicial;Elite;Acero;Hada;Bromista;Bromista;Prestidigitador;3;3;3;3;3;3;17;18;Normal
0708_1;#0708;Phantump;Kalos;Phantump;Basico;Begginer;Fantasma;Planta;Curanatural;Cacheo;Cosecha;2;1;2;2;1;2;10;10;Suave
0709_1;#0709;Trevenant;Kalos;Phantump;Evolucion;Elite;Fantasma;Planta;Curanatural;Cacheo;Cosecha;4;3;2;3;2;3;17;17;Suave
0710_1;#0710;Pumpkaboo;Normal;Pumpkaboo;Basico;Begginer;Fantasma;Planta;Recogida;Cacheo;Insomnio;2;2;1;2;2;2;10;11;Suave
0710_2;#0710;Pumpkaboo;Mini;Pumpkaboo;Basico;Begginer;Fantasma;Planta;Recogida;Cacheo;Insomnio;2;2;1;2;2;2;10;11;Suave
0710_3;#0710;Pumpkaboo;Grande;Pumpkaboo;Basico;Begginer;Fantasma;Planta;Recogida;Cacheo;Insomnio;2;2;1;2;1;3;13;11;Suave
0710_4;#0710;Pumpkaboo;Extragrande;Pumpkaboo;Basico;Begginer;Fantasma;Planta;Recogida;Cacheo;Insomnio;2;2;1;2;1;3;13;11;Suave
0711_1;#0711;Gourgeist;Grande;Pumpkaboo;Evolucion;Elite;Fantasma;Planta;Recogida;Cacheo;Insomnio;3;4;2;3;2;3;17;17;Normal
0711_2;#0711;Gourgeist;Normal;Pumpkaboo;Evolucion;Elite;Fantasma;Planta;Recogida;Cacheo;Insomnio;3;4;2;3;3;3;17;18;Normal
0711_3;#0711;Gourgeist;Mini;Pumpkaboo;Evolucion;Elite;Fantasma;Planta;Recogida;Cacheo;Insomnio;3;4;2;3;3;3;17;18;Normal
0711_4;#0711;Gourgeist;Extragrande;Pumpkaboo;Evolucion;Elite;Fantasma;Planta;Recogida;Cacheo;Insomnio;4;4;2;3;2;3;17;18;Suave
0712_1;#0712;Bergmite;Kalos;Bergmite;Basico;Begginer;Hielo;Hielo;Ritmopropio;Gelido;Robustez;2;3;1;1;1;3;13;11;Lento
0713_1;#0713;Avalugg;Kalos;Bergmite;Evolucion;Elite;Hielo;Hielo;Ritmopropio;Gelido;Robustez;4;7;1;1;1;3;17;17;Lento
0713_2;#0713;Avalugg;Hisui;Bergmite;Evolucion;Elite;Hielo;Roca;Mandibulafuerte;Gelido;Robustez;5;7;1;1;1;3;17;18;Suave
0714_1;#0714;Noibat;Kalos;Noibat;Basico;Starter;Volador;Dragon;Cacheo;Allanamiento;Telepatia;1;1;1;1;2;2;8;8;Suave
0715_1;#0715;Noivern;Kalos;Noibat;Evolucion;Elite;Volador;Dragon;Cacheo;Allanamiento;Telepatia;2;3;3;3;4;3;17;18;Rapido
0716_1;#0716;Xerneas;Modo Activo;Xerneas;Legendario;Legend;Hada;Hada;Aurafeerica;Aurafeerica;Aurafeerica;5;3;5;3;3;4;28;23;Normal
0717_1;#0717;Yveltal;Kalos;Yveltal;Legendario;Legend;Siniestro;Volador;Auraoscura;Auraoscura;Auraoscura;5;3;5;3;3;4;28;23;Normal
0718_1;#0718;Zygarde;Forma 10%;Zygarde;Legendario;Elite;Dragon;Tierra;Rompeaura;Rompeaura;Agrupamiento;4;2;2;3;4;3;17;18;Rapido
0718_2;#0718;Zygarde;Forma 50%;Zygarde;Legendario;Legend;Dragon;Tierra;Rompeaura;Rompeaura;Agrupamiento;4;4;3;3;3;4;28;21;Normal
0718_3;#0718;Zygarde;Forma Completa;Zygarde;Legendario;Legend;Dragon;Tierra;Agrupamiento;Agrupamiento;Agrupamiento;4;4;3;3;3;6;34;23;Normal
0719_1;#0719;Diancie;Kalos;Diancie;Legendario;Legend;Roca;Hada;Cuerpopuro;Cuerpopuro;Cuerpopuro;4;6;4;6;2;3;25;25;Suave
0719_2;#0719;Diancie;Mega;Diancie;Mega;Legend;Roca;Hada;Espejomagico;Espejomagico;Espejomagico;6;4;6;4;4;3;25;27;Fugaz
0720_1;#0720;Hoopa;Hoopa Contenido;Hoopa;Legendario;Legend;Psiquico;Fantasma;Prestidigitador;Prestidigitador;Prestidigitador;4;2;6;5;2;3;25;22;Normal
0720_2;#0720;Hoopa;Hoopa Desatado;Hoopa;Legendario;Legend;Psiquico;Siniestro;Prestidigitador;Prestidigitador;Prestidigitador;6;2;6;5;3;3;25;25;Normal
0721_1;#0721;Volcanion;Kalos;Volcanion;Legendario;Legend;Fuego;Agua;Absorbeagua;Absorbeagua;Absorbeagua;4;4;5;3;2;3;25;21;Normal
0722_1;#0722;Rowlet;Alola;Rowlet;Basico;Begginer;Planta;Volador;Espesura;Espesura;Remoto;2;2;2;2;1;3;13;12;Suave
0723_1;#0723;Dartrix;Alola;Rowlet;Evolucion;Amateur;Planta;Volador;Espesura;Espesura;Remoto;3;3;2;2;2;3;15;15;Suave
0724_1;#0724;Decidueye;Hisui;Rowlet;Avanzada;Elite;Planta;Lucha;Espesura;Espesura;Intrepido;4;3;3;3;2;3;17;18;Suave
0724_2;#0724;Decidueye;Alola;Rowlet;Avanzada;Master;Planta;Fantasma;Espesura;Espesura;Remoto;4;3;4;4;2;3;19;20;Normal
0725_1;#0725;Litten;Alola;Litten;Basico;Begginer;Fuego;Fuego;Marllamas;Marllamas;Intimidacion;2;1;2;1;2;2;10;10;Normal
0726_1;#0726;Torracat;Alola;Litten;Evolucion;Amateur;Fuego;Fuego;Marllamas;Marllamas;Intimidacion;3;2;3;2;3;3;15;16;Normal
0727_1;#0727;Incineroar;Alola;Litten;Avanzada;Elite;Fuego;Siniestro;Marllamas;Marllamas;Intimidacion;4;3;3;3;2;3;17;18;Suave
0728_1;#0728;Popplio;Alola;Popplio;Basico;Begginer;Agua;Agua;Torrente;Torrente;Vozfluida;2;2;2;2;1;3;13;12;Suave
0729_1;#0729;Brionne;Alola;Popplio;Evolucion;Amateur;Agua;Agua;Torrente;Torrente;Vozfluida;2;2;3;3;2;3;15;15;Suave
0730_1;#0730;Primarina;Alola;Popplio;Avanzada;Elite;Agua;Hada;Torrente;Torrente;Vozfluida;2;2;5;4;2;3;17;18;Suave
0731_1;#0731;Pikipek;Alola;Pikipek;Basico;Begginer;Normal;Volador;Vistalince;Encadenado;Recogida;3;1;1;1;2;2;10;10;Normal
0732_1;#0732;Trumbeak;Alola;Pikipek;Evolucion;Amateur;Normal;Volador;Vistalince;Encadenado;Recogida;3;2;1;2;3;3;15;14;Normal
0733_1;#0733;Toucannon;Alola;Pikipek;Avanzada;Elite;Normal;Volador;Vistalince;Encadenado;Potenciabruta;4;3;3;3;2;3;17;18;Suave
0734_1;#0734;Yungoos;Alola;Yungoos;Basico;Starter;Normal;Normal;Vigilante;Mandibulafuerte;Adaptable;2;1;1;1;1;2;8;8;Suave
0735_1;#0735;Gumshoos;Alola;Yungoos;Evolucion;Amateur;Normal;Normal;Vigilante;Mandibulafuerte;Adaptable;4;2;2;2;1;3;15;14;Suave
0736_1;#0736;Grubbin;Alola;Grubbin;Basico;Starter;Bicho;Bicho;Enjambre;Enjambre;Enjambre;2;1;2;1;1;2;8;9;Suave
0737_1;#0737;Charjabug;Alola;Grubbin;Evolucion;Amateur;Bicho;Electrico;Bateria;Bateria;Bateria;3;3;2;3;1;3;15;15;Lento
0738_1;#0738;Vikavolt;Alola;Grubbin;Avanzada;Elite;Bicho;Electrico;Levitacion;Levitacion;Levitacion;2;3;5;3;1;3;17;17;Suave
0739_1;#0739;Crabrawler;Alola;Crabrawler;Basico;Begginer;Lucha;Lucha;Cortefuerte;Pu¤oferreo;Irascible;3;2;1;1;2;2;10;11;Normal
0740_1;#0740;Crabominable;Alola;Crabrawler;Evolucion;Amateur;Lucha;Hielo;Cortefuerte;Pu¤oferreo;Irascible;5;3;2;2;1;3;15;16;Suave
0741_1;#0741;Oricorio;Estilo Apasionado;Oricorio;Inicial;Amateur;Fuego;Volador;Parejadebaile;Parejadebaile;Parejadebaile;2;2;3;2;3;3;15;15;Normal
0741_2;#0741;Oricorio;Estilo Animado;Oricorio;Inicial;Amateur;Electrico;Volador;Parejadebaile;Parejadebaile;Parejadebaile;2;2;3;2;3;3;15;15;Normal
0741_3;#0741;Oricorio;Estilo Placido;Oricorio;Inicial;Amateur;Psiquico;Volador;Parejadebaile;Parejadebaile;Parejadebaile;2;2;3;2;3;3;15;15;Normal
0741_4;#0741;Oricorio;Estilo Refinado;Oricorio;Inicial;Amateur;Fantasma;Volador;Parejadebaile;Parejadebaile;Parejadebaile;2;2;3;2;3;3;15;15;Normal
0742_1;#0742;Cutiefly;Alola;Cutiefly;Basico;Begginer;Bicho;Hada;Recogemiel;Polvoescudo;Velodulce;1;1;2;1;3;2;10;10;Normal
0743_1;#0743;Ribombee;Alola;Cutiefly;Evolucion;Amateur;Bicho;Hada;Recogemiel;Polvoescudo;Velodulce;2;2;3;2;4;3;15;16;Rapido
0744_1;#0744;Rockruff;Alola;Rockruff;Basico;Starter;Roca;Roca;Vistalince;Espirituvital;Impasible/Ritmopropio;2;1;1;1;2;2;8;9;Suave
0744_2;#0744;Rockruff;Rockruff (Ritmo Propio);Rockruff;Basico;Starter;Roca;Roca;Vistalince;Espirituvital;Impasible/Ritmopropio;2;1;1;1;2;2;8;9;Suave
0745_1;#0745;Lycanroc;Forma Diurna;Rockruff;Evolucion;Elite;Roca;Roca;Vistalince;impetuarena;Impasible;4;2;2;2;4;3;17;17;Rapido
0745_2;#0745;Lycanroc;Forma Crepuscular;Rockruff;Evolucion;Elite;Roca;Roca;Garradura;Garradura;Garradura;4;2;2;2;4;3;17;17;Rapido
0745_3;#0745;Lycanroc;Forma Nocturna;Rockruff;Evolucion;Elite;Roca;Roca;Vistalince;Espirituvital;Indefenso;4;3;2;3;3;3;17;18;Normal
0746_1;#0746;Wishiwashi;Forma Individual;Wishiwashi;Basico;Starter;Agua;Agua;Banco;Banco;Banco;1;1;1;1;1;2;8;7;Suave
0746_2;#0746;Wishiwashi;Forma Banco;Wishiwashi;Evolucion;Master;Agua;Agua;Banco;Banco;Banco;5;5;5;5;1;2;16;23;Lento
0747_1;#0747;Mareanie;Alola;Mareanie;Basico;Begginer;Veneno;Agua;Ensa¤amiento;Flexibilidad;Regeneracion;2;2;1;2;1;3;13;11;Suave
0748_1;#0748;Toxapex;Alola;Mareanie;Evolucion;Master;Veneno;Agua;Ensa¤amiento;Flexibilidad;Regeneracion;2;6;2;5;1;3;19;19;Lento
0749_1;#0749;Mudbray;Alola;Mudbray;Basico;Begginer;Tierra;Tierra;Ritmopropio;Firmeza;Fuerzamental;4;2;1;2;1;3;13;13;Suave
0750_1;#0750;Mudsdale;Alola;Mudbray;Evolucion;Master;Tierra;Tierra;Ritmopropio;Firmeza;Fuerzamental;5;4;2;3;1;4;22;19;Lento
0751_1;#0751;Dewpider;Alola;Dewpider;Basico;Starter;Agua;Bicho;Pompa;Pompa;Absorbeagua;1;2;1;2;1;2;8;9;Lento
0752_1;#0752;Araquanid;Alola;Dewpider;Evolucion;Amateur;Agua;Bicho;Pompa;Pompa;Absorbeagua;2;3;2;5;1;3;15;16;Suave
0753_1;#0753;Fomantis;Alola;Fomantis;Basico;Starter;Planta;Planta;Defensahoja;Defensahoja;Respondon;2;1;2;1;1;2;8;9;Lento
0754_1;#0754;Lurantis;Alola;Fomantis;Evolucion;Elite;Planta;Planta;Defensahoja;Defensahoja;Respondon;4;3;3;3;1;3;17;17;Suave
0755_1;#0755;Morelull;Alola;Morelull;Basico;Begginer;Planta;Hada;Iluminacion;Efectoespora;Curalluvia;1;2;2;3;1;2;10;11;Lento
0756_1;#0756;Shiinotic;Alola;Morelull;Evolucion;Amateur;Planta;Hada;Iluminacion;Efectoespora;Curalluvia;1;3;3;4;1;3;15;15;Lento
0757_1;#0757;Salandit;Alola;Salandit;Basico;Begginer;Veneno;Fuego;Corrosion;Corrosion;Despiste;1;1;2;1;3;2;10;10;Normal
0758_1;#0758;Salazzle;Alola;Salandit;Evolucion;Elite;Veneno;Fuego;Corrosion;Corrosion;Despiste;2;2;4;2;4;3;17;17;Rapido
0759_1;#0759;Stufful;Alola;Stufful;Basico;Begginer;Normal;Lucha;Peluche;Zoquete;Granencanto;3;2;1;2;2;3;13;13;Suave
0760_1;#0760;Bewear;Alola;Stufful;Evolucion;Elite;Normal;Lucha;Peluche;Zoquete;Nerviosismo;5;3;2;2;2;4;20;18;Suave
0761_1;#0761;Bounsweet;Alola;Bounsweet;Basico;Starter;Planta;Planta;Defensahoja;Despiste;Velodulce;1;1;1;1;1;2;8;7;Lento
0762_1;#0762;Steenee;Alola;Bounsweet;Evolucion;Starter;Planta;Planta;Defensahoja;Despiste;Velodulce;1;1;1;1;2;3;11;9;Suave
0763_1;#0763;Tsareena;Alola;Bounsweet;Avanzada;Elite;Planta;Planta;Defensahoja;Regiapresencia;Velodulce;4;3;2;3;2;3;17;17;Normal
0764_1;#0764;Comfey;Alola;Comfey;Inicial;Master;Hada;Hada;Veloflor;Primerauxilio;Curanatural;2;3;3;4;4;3;19;19;Rapido
0765_1;#0765;Oranguru;Alola;Oranguru;Inicial;Elite;Normal;Psiquico;Fuerzamental;Telepatia;Simbiosis;2;3;3;4;2;3;17;17;Suave
0766_1;#0766;Passimian;Alola;Passimian;Inicial;Elite;Lucha;Lucha;Receptor;Receptor;Competitivo;4;3;1;2;3;4;20;17;Normal
0767_1;#0767;Wimpod;Alola;Wimpod;Basico;Starter;Bicho;Agua;Huida;Huida;Huida;1;1;1;1;3;2;8;9;Normal
0768_1;#0768;Golisopod;Alola;Wimpod;Evolucion;Master;Bicho;Agua;Retirada;Retirada;Retirada;5;5;2;3;1;3;19;19;Suave
0769_1;#0769;Sandygast;Alola;Sandygast;Basico;Begginer;Fantasma;Tierra;Hidrorrefuerzo;Hidrorrefuerzo;Veloarena;2;3;2;1;1;3;13;12;Lento
0770_1;#0770;Palossand;Alola;Sandygast;Evolucion;Elite;Fantasma;Tierra;Hidrorrefuerzo;Hidrorrefuerzo;Veloarena;3;4;4;3;1;3;17;18;Lento
0771_1;#0771;Pyukumuku;Alola;Pyukumuku;Inicial;Elite;Agua;Agua;Reves;Reves;Ignorante;2;5;1;5;1;3;17;17;Lento
0772_1;#0772;Codigo Cero;Alola;Silvally;Legendario;Elite;Normal;Normal;Armadurabatalla;Armadurabatalla;Armadurabatalla;3;3;3;3;2;3;17;17;Suave
0773_1;#0773;Silvally;Alola;Silvally;Legendario;Elite;Normal;Normal;Sistemaalfa;Sistemaalfa;Sistemaalfa;3;3;3;3;3;3;17;18;Normal
0774_1;#0774;Minior;Forma Meteorito;Minior;Inicial;Elite;Roca;Volador;Escudolimitado;Escudolimitado;Escudolimitado;2;4;2;4;2;3;17;17;Suave
0774_2;#0774;Minior;Nucleo Rojo;Minior;Inicial;Master;Roca;Volador;Escudolimitado;Escudolimitado;Escudolimitado;4;2;4;2;4;3;19;19;Rapido
0774_3;#0774;Minior;Nucleo Naranja;Minior;Inicial;Master;Roca;Volador;Escudolimitado;Escudolimitado;Escudolimitado;4;2;4;2;4;3;19;19;Rapido
0774_4;#0774;Minior;Nucleo Amarillo;Minior;Inicial;Master;Roca;Volador;Escudolimitado;Escudolimitado;Escudolimitado;4;2;4;2;4;3;19;19;Rapido
0774_5;#0774;Minior;Nucleo Verde;Minior;Inicial;Master;Roca;Volador;Escudolimitado;Escudolimitado;Escudolimitado;4;2;4;2;4;3;19;19;Rapido
0774_6;#0774;Minior;Nucleo Azul;Minior;Inicial;Master;Roca;Volador;Escudolimitado;Escudolimitado;Escudolimitado;4;2;4;2;4;3;19;19;Rapido
0774_7;#0774;Minior;Nucleo Profundo;Minior;Inicial;Master;Roca;Volador;Escudolimitado;Escudolimitado;Escudolimitado;4;2;4;2;4;3;19;19;Rapido
0774_8;#0774;Minior;Nucleo Violeta;Minior;Inicial;Master;Roca;Volador;Escudolimitado;Escudolimitado;Escudolimitado;4;2;4;2;4;3;19;19;Rapido
0775_1;#0775;Komala;Alola;Komala;Inicial;Elite;Normal;Normal;Letargoperenne;Letargoperenne;Letargoperenne;4;2;3;3;2;3;17;17;Normal
0776_1;#0776;Turtonator;Alola;Turtonator;Inicial;Elite;Fuego;Dragon;Caparazon;Caparazon;Caparazon;3;5;3;3;1;3;17;18;Lento
0777_1;#0777;Togedemaru;Alola;Togedemaru;Inicial;Amateur;Electrico;Acero;Puntaacero;Pararrayos;Robustez;3;2;1;2;3;3;15;14;Normal
0778_1;#0778;Mimikyu;Forma Encubierta;Mimikyu;Inicial;Elite;Fantasma;Hada;Disfraz;Disfraz;Disfraz;3;3;2;4;3;3;17;18;Normal
0778_2;#0778;Mimikyu;Forma Descubierta;Mimikyu;Inicial;Elite;Fantasma;Hada;Disfraz;Disfraz;Disfraz;3;3;2;4;3;3;17;18;Normal
0779_1;#0779;Bruxish;Alola;Bruxish;Inicial;Amateur;Agua;Psiquico;Cuerpovivido;Mandibulafuerte;Pielmilagro;4;2;2;2;3;3;15;16;Normal
0780_1;#0780;Drampa;Alola;Drampa;Inicial;Elite;Normal;Dragon;Colera;Herbivoro;Aclimatacion;2;3;5;3;1;3;17;17;Lento
0781_1;#0781;Dhelmise;Alola;Dhelmise;Inicial;Master;Fantasma;Planta;Acerotemplado;Acerotemplado;Acerotemplado;5;4;3;3;1;3;19;19;Suave
0782_1;#0782;Jangmo-o;Alola;Jangmo-o;Basico;Starter;Dragon;Dragon;Antibalas;Insonorizar;Funda;2;2;1;1;1;2;8;9;Suave
0783_1;#0783;Hakamo-o;Alola;Jangmo-o;Evolucion;Amateur;Dragon;Lucha;Antibalas;Insonorizar;Funda;3;3;2;2;2;3;15;15;Normal
0784_1;#0784;Kommo-o;Alola;Jangmo-o;Avanzada;Master;Dragon;Lucha;Antibalas;Insonorizar;Funda;4;5;4;4;3;3;19;23;Normal
0785_1;#0785;Tapu Koko;Alola;Tapu Koko;Legendario;Legend;Electrico;Hada;Electrogenesis;Electrogenesis;Telepatia;4;3;3;3;5;3;25;21;Rapido
0786_1;#0786;Tapu Lele;Alola;Tapu Lele;Legendario;Legend;Psiquico;Hada;Psicogenesis;Psicogenesis;Telepatia;3;3;5;4;3;3;25;21;Normal
0787_1;#0787;Tapu Bulu;Alola;Tapu Bulu;Legendario;Legend;Planta;Hada;Herbogenesis;Herbogenesis;Telepatia;5;4;3;3;3;3;25;21;Normal
0788_1;#0788;Tapu Fini;Alola;Tapu Fini;Legendario;Legend;Agua;Hada;Nebulogenesis;Nebulogenesis;Telepatia;3;4;3;5;3;3;25;21;Normal
0789_1;#0789;Cosmog;Alola;Cosmog;Basico;Starter;Psiquico;Psiquico;Ignorante;Ignorante;Ignorante;1;1;1;1;1;2;8;7;Lento
0790_1;#0790;Cosmoem;Alola;Cosmog;Evolucion;Amateur;Psiquico;Psiquico;Robustez;Robustez;Robustez;1;5;1;5;1;2;12;15;Lento
0791_1;#0791;Solgaleo;Alola;Cosmog;Legendario;Legend;Psiquico;Acero;Guardiametalica;Guardiametalica;Guardiametalica;5;4;4;3;3;4;28;23;Normal
0792_1;#0792;Lunala;Alola;Cosmog;Legendario;Legend;Psiquico;Fantasma;Guardiaespectro;Guardiaespectro;Guardiaespectro;4;3;5;4;3;4;28;23;Normal
0793_1;#0793;Nihilego;Alola;Nihilego;Legendario;Legend;Roca;Veneno;Ultraimpulso;Ultraimpulso;Ultraimpulso;2;1;5;5;4;4;28;21;Rapido
0794_1;#0794;Buzzwole;Alola;Buzzwole;Legendario;Legend;Bicho;Lucha;Ultraimpulso;Ultraimpulso;Ultraimpulso;5;5;2;2;3;4;28;21;Normal
0795_1;#0795;Pheromosa;Alola;Pheromosa;Legendario;Legend;Bicho;Lucha;Ultraimpulso;Ultraimpulso;Ultraimpulso;5;1;5;1;6;3;25;21;Rapido
0796_1;#0796;Xurkitree;Alola;Xurkitree;Legendario;Legend;Electrico;Electrico;Ultraimpulso;Ultraimpulso;Ultraimpulso;3;2;6;2;3;3;25;19;Normal
0797_1;#0797;Celesteela;Alola;Celesteela;Legendario;Legend;Acero;Volador;Ultraimpulso;Ultraimpulso;Ultraimpulso;4;4;4;4;2;3;25;21;Suave
0798_1;#0798;Kartana;Alola;Kartana;Legendario;Legend;Planta;Acero;Ultraimpulso;Ultraimpulso;Ultraimpulso;7;5;2;1;4;3;25;22;Rapido
0799_1;#0799;Guzzlord;Alola;Guzzlord;Legendario;Elite;Siniestro;Dragon;Ultraimpulso;Ultraimpulso;Ultraimpulso;4;2;3;2;1;6;26;18;Suave
0800_1;#0800;Necrozma;Alola;Necrozma;Legendario;Legend;Psiquico;Psiquico;Armaduraprisma;Armaduraprisma;Armaduraprisma;4;4;5;3;3;3;25;22;Normal
0800_2;#0800;Necrozma;Melena Crepuscular;Necrozma;Legendario;Legend;Psiquico;Acero;Armaduraprisma;Armaduraprisma;Armaduraprisma;6;5;4;4;3;3;25;25;Normal
0800_3;#0800;Necrozma;Alas del Alba;Necrozma;Legendario;Legend;Psiquico;Fantasma;Armaduraprisma;Armaduraprisma;Armaduraprisma;4;4;6;5;3;3;25;25;Normal
0800_4;#0800;Necrozma;Ultra-Necrozma;Necrozma;Legendario;Legend;Psiquico;Dragon;Fuerzacerebral;Fuerzacerebral;Fuerzacerebral;6;3;6;3;5;3;25;26;Fugaz
0801_1;#0801;Magearna;Alola;Magearna;Legendario;Legend;Acero;Hada;Coranima;Coranima;Coranima;3;4;5;4;2;3;25;21;Normal
0801_2;#0801;Magearna;Color Vetusto;Magearna;Legendario;Legend;Acero;Hada;Coranima;Coranima;Coranima;3;4;5;4;2;3;25;21;Normal
0802_1;#0802;Marshadow;Alola;Marshadow;Legendario;Legend;Lucha;Fantasma;Experto;Experto;Experto;5;3;3;3;5;3;25;22;Fugaz
0803_1;#0803;Poipole;Alola;Poipole;Basico;Begginer;Veneno;Veneno;Ultraimpulso;Ultraimpulso;Ultraimpulso;2;2;2;2;2;3;13;13;Normal
0804_1;#0804;Naganadel;Alola;Poipole;Evolucion;Elite;Veneno;Dragon;Ultraimpulso;Ultraimpulso;Ultraimpulso;2;2;5;2;4;3;17;18;Rapido
0805_1;#0805;Stakataka;Alola;Stakataka;Legendario;Legend;Roca;Acero;Ultraimpulso;Ultraimpulso;Ultraimpulso;5;8;2;4;1;3;25;23;Lento
0806_1;#0806;Blacephalon;Alola;Blacephalon;Legendario;Legend;Fuego;Fantasma;Ultraimpulso;Ultraimpulso;Ultraimpulso;5;2;6;3;4;3;25;23;Fugaz
0807_1;#0807;Zeraora;Alola;Zeraora;Legendario;Legend;Electrico;Electrico;Absorbeelectricidad;Absorbeelectricidad;Absorbeelectricidad;4;3;4;3;5;3;25;22;Fugaz
0808_1;#0808;Meltan;Alola;Meltan;Basico;Begginer;Acero;Acero;Iman;Iman;Iman;2;2;2;1;1;2;10;10;Lento
0809_1;#0809;Melmetal;Alola;Meltan;Legendario;Legend;Acero;Acero;Pu¤oferreo;Pu¤oferreo;Pu¤oferreo;5;5;3;2;1;4;28;20;Lento
0810_1;#0810;Grookey;Galar;Grookey;Basico;Begginer;Planta;Planta;Espesura;Espesura;Herbogenesis;2;2;1;1;2;3;13;11;Normal
0811_1;#0811;Thwackey;Galar;Grookey;Evolucion;Amateur;Planta;Planta;Espesura;Espesura;Herbogenesis;3;2;2;2;3;3;15;15;Normal
0812_1;#0812;Rillaboom;Galar;Grookey;Avanzada;Master;Planta;Planta;Espesura;Espesura;Herbogenesis;5;3;2;2;3;4;22;19;Normal
0813_1;#0813;Scorbunny;Galar;Scorbunny;Basico;Begginer;Fuego;Fuego;Marllamas;Marllamas;Libero;2;1;1;1;2;3;13;10;Normal
0814_1;#0814;Raboot;Galar;Scorbunny;Evolucion;Amateur;Fuego;Fuego;Marllamas;Marllamas;Libero;3;2;2;2;3;3;15;15;Normal
0815_1;#0815;Cinderace;Galar;Scorbunny;Avanzada;Master;Fuego;Fuego;Marllamas;Marllamas;Libero;4;3;2;3;4;3;19;19;Rapido
0816_1;#0816;Sobble;Galar;Sobble;Basico;Begginer;Agua;Agua;Torrente;Torrente;Francotirador;1;1;2;1;2;3;13;10;Normal
0817_1;#0817;Drizzile;Galar;Sobble;Evolucion;Amateur;Agua;Agua;Torrente;Torrente;Francotirador;2;2;3;2;3;3;15;15;Normal
0818_1;#0818;Inteleon;Galar;Sobble;Avanzada;Master;Agua;Agua;Torrente;Torrente;Francotirador;3;2;5;2;4;3;19;19;Rapido
